timestamp,datetime_utc,aqi,pm2_5,pm10,co,no,no2,o3,so2,nh3,hour,day_of_week,month,hour_sin,hour_cos,month_sin,month_cos
1746230400,2025-05-03T00:00:00+00:00,145.1,53.42,62.48,527.46,0.0,4.77,82.15,3.5,65.03,0,5,5,0.0,1.0,0.4999999999999999,-0.8660254037844387
1746234000,2025-05-03T01:00:00+00:00,149.5,55.18,64.22,518.64,0.0,4.37,83.19,3.48,66.9,1,5,5,0.2588190451025207,0.9659258262890684,0.4999999999999999,-0.8660254037844387
1746241200,2025-05-03T03:00:00+00:00,152.1,57.05,67.02,525.7,0.39,5.06,87.56,4.24,61.92,3,5,5,0.7071067811865476,0.7071067811865476,0.4999999999999999,-0.8660254037844387
1746244800,2025-05-03T04:00:00+00:00,153.4,58.88,68.17,453.93,0.32,3.92,129.11,9.34,39.56,4,5,5,0.8660254037844386,0.5000000000000001,0.4999999999999999,-0.8660254037844387
1746248400,2025-05-03T05:00:00+00:00,151.5,56.28,65.82,429.13,0.3,3.24,149.89,10.63,33.26,5,5,5,0.9659258262890684,0.2588190451025207,0.4999999999999999,-0.8660254037844387
1746252000,2025-05-03T06:00:00+00:00,153.6,59.24,69.43,422.15,0.26,2.74,165.91,10.81,32.37,6,5,5,1.0,6.123233995736766e-17,0.4999999999999999,-0.8660254037844387
1746255600,2025-05-03T07:00:00+00:00,140.7,51.64,64.77,374.28,0.14,1.72,175.65,7.06,21.91,7,5,5,0.9659258262890684,-0.2588190451025206,0.4999999999999999,-0.8660254037844387
1746259200,2025-05-03T08:00:00+00:00,134.1,48.94,66.94,343.24,0.07,1.35,172.12,5.01,17.6,8,5,5,0.8660254037844387,-0.4999999999999998,0.4999999999999999,-0.8660254037844387
1746262800,2025-05-03T09:00:00+00:00,132.5,48.28,67.55,334.03,0.03,1.39,168.59,4.41,16.9,9,5,5,0.7071067811865476,-0.7071067811865475,0.4999999999999999,-0.8660254037844387
1746266400,2025-05-03T10:00:00+00:00,130.6,47.54,67.87,329.39,0.0,1.4,165.46,4.03,16.55,10,5,5,0.4999999999999999,-0.8660254037844387,0.4999999999999999,-0.8660254037844387
1746270000,2025-05-03T11:00:00+00:00,129.2,46.97,69.98,319.59,0.0,1.4,161.85,3.73,15.83,11,5,5,0.258819045102521,-0.9659258262890682,0.4999999999999999,-0.8660254037844387
1746273600,2025-05-03T12:00:00+00:00,128.4,46.62,72.75,307.41,0.0,1.42,157.95,3.45,15.09,12,5,5,1.2246467991473532e-16,-1.0,0.4999999999999999,-0.8660254037844387
1746277200,2025-05-03T13:00:00+00:00,128.4,46.62,74.16,311.78,0.0,2.0,153.68,3.39,16.17,13,5,5,-0.2588190451025208,-0.9659258262890684,0.4999999999999999,-0.8660254037844387
1746280800,2025-05-03T14:00:00+00:00,129.4,47.04,74.0,330.43,0.0,2.76,149.0,3.53,19.15,14,5,5,-0.4999999999999997,-0.8660254037844388,0.4999999999999999,-0.8660254037844387
1746284400,2025-05-03T15:00:00+00:00,128.8,46.8,72.24,349.88,0.0,3.27,144.28,3.71,23.16,15,5,5,-0.7071067811865471,-0.7071067811865479,0.4999999999999999,-0.8660254037844387
1746288000,2025-05-03T16:00:00+00:00,126.6,45.88,68.65,373.59,0.0,3.94,134.01,3.74,31.35,16,5,5,-0.8660254037844385,-0.5000000000000004,0.4999999999999999,-0.8660254037844387
1746291600,2025-05-03T17:00:00+00:00,127.0,46.07,66.69,404.67,0.0,4.51,125.13,3.75,39.76,17,5,5,-0.9659258262890684,-0.2588190451025206,0.4999999999999999,-0.8660254037844387
1746295200,2025-05-03T18:00:00+00:00,127.6,46.31,65.09,431.17,0.0,4.72,119.79,3.68,44.9,18,5,5,-1.0,-1.8369701987210287e-16,0.4999999999999999,-0.8660254037844387
1746298800,2025-05-03T19:00:00+00:00,126.3,45.79,62.52,443.33,0.0,4.57,113.56,3.4,47.99,19,5,5,-0.9659258262890684,0.2588190451025203,0.4999999999999999,-0.8660254037844387
1746302400,2025-05-03T20:00:00+00:00,126.8,45.98,60.88,459.59,0.0,4.33,108.3,3.1,51.26,20,5,5,-0.8660254037844386,0.5000000000000001,0.4999999999999999,-0.8660254037844387
1746306000,2025-05-03T21:00:00+00:00,129.2,46.94,60.23,479.36,0.0,4.17,103.68,2.84,54.91,21,5,5,-0.7071067811865477,0.7071067811865474,0.4999999999999999,-0.8660254037844387
1746309600,2025-05-03T22:00:00+00:00,133.7,48.78,60.78,500.8,0.0,4.15,98.14,2.57,58.08,22,5,5,-0.5000000000000004,0.8660254037844384,0.4999999999999999,-0.8660254037844387
1746313200,2025-05-03T23:00:00+00:00,138.6,50.79,61.9,517.67,0.0,4.13,93.29,2.29,60.83,23,5,5,-0.2588190451025215,0.965925826289068,0.4999999999999999,-0.8660254037844387
1746316800,2025-05-04T00:00:00+00:00,142.5,52.35,62.85,524.54,0.0,4.0,89.7,2.07,61.54,0,6,5,0.0,1.0,0.4999999999999999,-0.8660254037844387
1746320400,2025-05-04T01:00:00+00:00,143.0,52.54,62.76,521.25,0.0,3.91,87.05,1.97,61.19,1,6,5,0.2588190451025207,0.9659258262890684,0.4999999999999999,-0.8660254037844387
1746324000,2025-05-04T02:00:00+00:00,139.9,51.31,62.16,522.28,0.09,4.4,85.35,2.09,60.56,2,6,5,0.4999999999999999,0.8660254037844387,0.4999999999999999,-0.8660254037844387
1746327600,2025-05-04T03:00:00+00:00,136.8,50.04,62.12,529.41,0.38,4.8,89.24,2.36,58.39,3,6,5,0.7071067811865476,0.7071067811865476,0.4999999999999999,-0.8660254037844387
1746331200,2025-05-04T04:00:00+00:00,136.0,49.73,62.79,533.33,0.28,5.43,99.99,4.09,49.75,4,6,5,0.8660254037844386,0.5000000000000001,0.4999999999999999,-0.8660254037844387
1746334800,2025-05-04T05:00:00+00:00,135.8,49.65,61.68,550.13,0.34,5.52,105.92,5.11,41.29,5,6,5,0.9659258262890684,0.2588190451025207,0.4999999999999999,-0.8660254037844387
1746338400,2025-05-04T06:00:00+00:00,139.2,51.03,60.85,576.81,0.33,5.21,114.41,4.99,34.6,6,6,5,1.0,6.123233995736766e-17,0.4999999999999999,-0.8660254037844387
1746342000,2025-05-04T07:00:00+00:00,140.4,51.52,61.15,547.17,0.2,4.3,132.11,4.27,24.5,7,6,5,0.9659258262890684,-0.2588190451025206,0.4999999999999999,-0.8660254037844387
1746345600,2025-05-04T08:00:00+00:00,131.3,47.79,56.9,506.71,0.1,3.83,138.25,3.59,20.0,8,6,5,0.8660254037844387,-0.4999999999999998,0.4999999999999999,-0.8660254037844387
1746349200,2025-05-04T09:00:00+00:00,118.0,42.42,50.9,474.33,0.03,3.78,137.4,3.5,18.08,9,6,5,0.7071067811865476,-0.7071067811865475,0.4999999999999999,-0.8660254037844387
1746352800,2025-05-04T10:00:00+00:00,98.4,34.54,42.72,424.21,0.01,3.53,139.24,3.87,15.87,10,6,5,0.4999999999999999,-0.8660254037844387,0.4999999999999999,-0.8660254037844387
1746356400,2025-05-04T11:00:00+00:00,95.4,32.93,40.89,430.55,0.01,4.1,129.9,4.22,19.22,11,6,5,0.258819045102521,-0.9659258262890682,0.4999999999999999,-0.8660254037844387
1746360000,2025-05-04T12:00:00+00:00,95.2,32.8,40.41,449.4,0.02,4.93,123.14,4.47,23.1,12,6,5,1.2246467991473532e-16,-1.0,0.4999999999999999,-0.8660254037844387
1746363600,2025-05-04T13:00:00+00:00,97.0,33.78,41.59,484.26,0.06,6.7,114.29,4.74,29.2,13,6,5,-0.2588190451025208,-0.9659258262890684,0.4999999999999999,-0.8660254037844387
1746367200,2025-05-04T14:00:00+00:00,102.2,35.99,44.88,534.65,0.01,8.76,102.2,4.86,36.56,14,6,5,-0.4999999999999997,-0.8660254037844388,0.4999999999999999,-0.8660254037844387
1746370800,2025-05-04T15:00:00+00:00,108.1,38.39,48.53,579.55,0.0,9.89,92.23,4.81,42.72,15,6,5,-0.7071067811865471,-0.7071067811865479,0.4999999999999999,-0.8660254037844387
1746374400,2025-05-04T16:00:00+00:00,113.4,40.52,51.62,607.94,0.0,10.49,84.09,4.5,48.21,16,6,5,-0.8660254037844385,-0.5000000000000004,0.4999999999999999,-0.8660254037844387
1746378000,2025-05-04T17:00:00+00:00,119.4,42.99,55.01,633.03,0.0,10.63,78.4,4.06,53.35,17,6,5,-0.9659258262890684,-0.2588190451025206,0.4999999999999999,-0.8660254037844387
1746381600,2025-05-04T18:00:00+00:00,125.2,45.34,57.96,648.64,0.0,10.38,73.55,3.55,55.54,18,6,5,-1.0,-1.8369701987210287e-16,0.4999999999999999,-0.8660254037844387
1746385200,2025-05-04T19:00:00+00:00,129.6,47.12,59.64,643.22,0.0,9.59,68.84,2.93,52.84,19,6,5,-0.9659258262890684,0.2588190451025203,0.4999999999999999,-0.8660254037844387
1746388800,2025-05-04T20:00:00+00:00,135.6,49.54,62.12,632.53,0.0,8.69,65.63,2.42,51.67,20,6,5,-0.8660254037844386,0.5000000000000001,0.4999999999999999,-0.8660254037844387
1746392400,2025-05-04T21:00:00+00:00,141.4,51.92,64.78,614.19,0.0,7.69,63.73,2.03,50.96,21,6,5,-0.7071067811865477,0.7071067811865474,0.4999999999999999,-0.8660254037844387
1746396000,2025-05-04T22:00:00+00:00,145.7,53.65,66.81,592.17,0.0,6.84,61.89,1.72,49.09,22,6,5,-0.5000000000000004,0.8660254037844384,0.4999999999999999,-0.8660254037844387
1746399600,2025-05-04T23:00:00+00:00,149.6,55.24,68.86,581.01,0.0,6.37,59.21,1.49,47.35,23,6,5,-0.2588190451025215,0.965925826289068,0.4999999999999999,-0.8660254037844387
1746403200,2025-05-05T00:00:00+00:00,151.7,56.51,70.63,572.59,0.0,6.17,56.52,1.34,45.98,0,0,5,0.0,1.0,0.4999999999999999,-0.8660254037844387
1746406800,2025-05-05T01:00:00+00:00,152.2,57.27,71.94,568.73,0.0,6.26,53.84,1.29,46.4,1,0,5,0.2588190451025207,0.9659258262890684,0.4999999999999999,-0.8660254037844387
1746410400,2025-05-05T02:00:00+00:00,153.0,58.29,74.38,585.37,0.07,7.1,51.48,1.48,50.55,2,0,5,0.4999999999999999,0.8660254037844387,0.4999999999999999,-0.8660254037844387
1746414000,2025-05-05T03:00:00+00:00,154.2,60.11,77.99,607.15,0.37,8.11,53.79,1.84,55.47,3,0,5,0.7071067811865476,0.7071067811865476,0.4999999999999999,-0.8660254037844387
1746417600,2025-05-05T04:00:00+00:00,162.9,72.45,94.78,484.09,0.24,4.95,110.3,7.36,41.84,4,0,5,0.8660254037844386,0.5000000000000001,0.4999999999999999,-0.8660254037844387
1746421200,2025-05-05T05:00:00+00:00,165.7,76.41,100.93,472.03,0.3,4.05,127.57,8.66,37.43,5,0,5,0.9659258262890684,0.2588190451025207,0.4999999999999999,-0.8660254037844387
1746424800,2025-05-05T06:00:00+00:00,167.0,78.32,103.17,476.41,0.29,3.16,144.34,8.9,38.2,6,0,5,1.0,6.123233995736766e-17,0.4999999999999999,-0.8660254037844387
1746428400,2025-05-05T07:00:00+00:00,151.8,56.61,76.59,405.14,0.17,1.77,155.91,6.09,24.83,7,0,5,0.9659258262890684,-0.2588190451025206,0.4999999999999999,-0.8660254037844387
1746432000,2025-05-05T08:00:00+00:00,126.3,45.78,67.41,354.92,0.12,1.34,152.69,4.17,18.29,8,0,5,0.8660254037844387,-0.4999999999999998,0.4999999999999999,-0.8660254037844387
1746435600,2025-05-05T09:00:00+00:00,122.3,44.15,68.57,340.71,0.11,1.4,151.36,3.84,17.35,9,0,5,0.7071067811865476,-0.7071067811865475,0.4999999999999999,-0.8660254037844387
1746439200,2025-05-05T10:00:00+00:00,120.1,43.25,68.66,338.2,0.1,1.56,151.87,3.78,17.25,10,0,5,0.4999999999999999,-0.8660254037844387,0.4999999999999999,-0.8660254037844387
1746442800,2025-05-05T11:00:00+00:00,114.4,40.94,65.54,337.91,0.08,1.77,151.02,3.68,17.15,11,0,5,0.258819045102521,-0.9659258262890682,0.4999999999999999,-0.8660254037844387
1746446400,2025-05-05T12:00:00+00:00,105.9,37.5,60.3,339.63,0.04,2.1,149.31,3.59,17.22,12,0,5,1.2246467991473532e-16,-1.0,0.4999999999999999,-0.8660254037844387
1746450000,2025-05-05T13:00:00+00:00,102.6,36.16,57.6,381.2,0.02,4.53,133.01,3.5,23.54,13,0,5,-0.2588190451025208,-0.9659258262890684,0.4999999999999999,-0.8660254037844387
1746453600,2025-05-05T14:00:00+00:00,106.8,37.84,59.54,459.75,0.0,7.71,111.66,3.46,33.97,14,0,5,-0.4999999999999997,-0.8660254037844388,0.4999999999999999,-0.8660254037844387
1746457200,2025-05-05T15:00:00+00:00,113.2,40.44,63.3,535.21,0.0,9.68,97.41,3.39,42.61,15,0,5,-0.7071067811865471,-0.7071067811865479,0.4999999999999999,-0.8660254037844387
1746460800,2025-05-05T16:00:00+00:00,118.4,42.55,66.28,591.24,0.0,10.94,86.46,3.22,50.26,16,0,5,-0.8660254037844385,-0.5000000000000004,0.4999999999999999,-0.8660254037844387
1746464400,2025-05-05T17:00:00+00:00,122.3,44.16,67.99,637.07,0.0,11.65,79.04,3.1,55.26,17,0,5,-0.9659258262890684,-0.2588190451025206,0.4999999999999999,-0.8660254037844387
1746468000,2025-05-05T18:00:00+00:00,123.3,44.54,67.16,659.79,0.0,11.71,74.81,3.0,57.83,18,0,5,-1.0,-1.8369701987210287e-16,0.4999999999999999,-0.8660254037844387
1746471600,2025-05-05T19:00:00+00:00,122.8,44.37,65.07,659.01,0.0,11.05,71.2,2.76,59.5,19,0,5,-0.9659258262890684,0.2588190451025203,0.4999999999999999,-0.8660254037844387
1746475200,2025-05-05T20:00:00+00:00,123.4,44.61,63.79,658.68,0.0,10.31,66.96,2.45,62.84,20,0,5,-0.8660254037844386,0.5000000000000001,0.4999999999999999,-0.8660254037844387
1746478800,2025-05-05T21:00:00+00:00,124.1,44.88,62.52,645.95,0.0,9.08,65.66,2.28,66.34,21,0,5,-0.7071067811865477,0.7071067811865474,0.4999999999999999,-0.8660254037844387
1746482400,2025-05-05T22:00:00+00:00,125.0,45.26,61.79,618.58,0.0,7.55,67.09,2.32,68.79,22,0,5,-0.5000000000000004,0.8660254037844384,0.4999999999999999,-0.8660254037844387
1746486000,2025-05-05T23:00:00+00:00,126.8,45.96,61.8,595.18,0.0,6.4,68.58,2.37,69.72,23,0,5,-0.2588190451025215,0.965925826289068,0.4999999999999999,-0.8660254037844387
1746489600,2025-05-06T00:00:00+00:00,129.6,47.11,63.03,573.45,0.0,5.54,69.78,2.45,69.39,0,1,5,0.0,1.0,0.4999999999999999,-0.8660254037844387
1746493200,2025-05-06T01:00:00+00:00,132.0,48.07,64.55,554.35,0.0,5.11,70.32,2.63,69.18,1,1,5,0.2588190451025207,0.9659258262890684,0.4999999999999999,-0.8660254037844387
1746496800,2025-05-06T02:00:00+00:00,134.4,49.07,66.62,557.27,0.11,5.59,69.83,2.97,69.77,2,1,5,0.4999999999999999,0.8660254037844387,0.4999999999999999,-0.8660254037844387
1746500400,2025-05-06T03:00:00+00:00,139.9,51.3,70.21,572.21,0.47,6.18,74.2,3.48,67.96,3,1,5,0.7071067811865476,0.7071067811865476,0.4999999999999999,-0.8660254037844387
1746504000,2025-05-06T04:00:00+00:00,153.2,58.57,81.58,523.7,0.41,5.42,98.79,7.11,54.9,4,1,5,0.8660254037844386,0.5000000000000001,0.4999999999999999,-0.8660254037844387
1746507600,2025-05-06T05:00:00+00:00,154.0,59.75,83.12,496.82,0.31,4.93,114.05,8.37,47.74,5,1,5,0.9659258262890684,0.2588190451025207,0.4999999999999999,-0.8660254037844387
1746511200,2025-05-06T06:00:00+00:00,152.0,56.89,79.43,477.31,0.23,4.56,124.51,8.83,43.07,6,1,5,1.0,6.123233995736766e-17,0.4999999999999999,-0.8660254037844387
1746514800,2025-05-06T07:00:00+00:00,128.6,46.71,70.54,387.53,0.04,2.95,139.18,7.46,27.0,7,1,5,0.9659258262890684,-0.2588190451025206,0.4999999999999999,-0.8660254037844387
1746518400,2025-05-06T08:00:00+00:00,114.6,41.02,66.39,345.56,0.04,2.34,138.29,5.56,21.04,8,1,5,0.8660254037844387,-0.4999999999999998,0.4999999999999999,-0.8660254037844387
1746522000,2025-05-06T09:00:00+00:00,109.3,38.87,65.19,329.68,0.05,2.27,136.12,4.97,19.51,9,1,5,0.7071067811865476,-0.7071067811865475,0.4999999999999999,-0.8660254037844387
1746525600,2025-05-06T10:00:00+00:00,107.7,38.23,64.93,327.03,0.05,2.32,136.57,4.75,19.27,10,1,5,0.4999999999999999,-0.8660254037844387,0.4999999999999999,-0.8660254037844387
1746529200,2025-05-06T11:00:00+00:00,106.7,37.83,64.02,329.85,0.04,2.56,135.63,4.67,19.92,11,1,5,0.258819045102521,-0.9659258262890682,0.4999999999999999,-0.8660254037844387
1746532800,2025-05-06T12:00:00+00:00,106.1,37.59,63.16,335.0,0.02,2.87,133.54,4.69,20.92,12,1,5,1.2246467991473532e-16,-1.0,0.4999999999999999,-0.8660254037844387
1746536400,2025-05-06T13:00:00+00:00,109.9,39.11,64.69,382.58,0.01,5.44,119.74,4.74,29.72,13,1,5,-0.2588190451025208,-0.9659258262890684,0.4999999999999999,-0.8660254037844387
1746540000,2025-05-06T14:00:00+00:00,118.3,42.53,69.37,459.39,0.0,8.82,100.68,4.84,42.53,14,1,5,-0.4999999999999997,-0.8660254037844388,0.4999999999999999,-0.8660254037844387
1746543600,2025-05-06T15:00:00+00:00,127.8,46.39,75.17,523.7,0.0,10.94,87.81,5.02,52.63,15,1,5,-0.7071067811865471,-0.7071067811865479,0.4999999999999999,-0.8660254037844387
1746547200,2025-05-06T16:00:00+00:00,134.1,48.93,78.54,542.14,0.0,11.34,80.96,5.27,56.01,16,1,5,-0.8660254037844385,-0.5000000000000004,0.4999999999999999,-0.8660254037844387
1746550800,2025-05-06T17:00:00+00:00,139.4,51.09,80.16,535.23,0.0,10.65,78.63,5.72,53.96,17,1,5,-0.9659258262890684,-0.2588190451025206,0.4999999999999999,-0.8660254037844387
1746554400,2025-05-06T18:00:00+00:00,141.5,51.94,79.43,510.14,0.0,9.47,78.84,6.15,51.87,18,1,5,-1.0,-1.8369701987210287e-16,0.4999999999999999,-0.8660254037844387
1746558000,2025-05-06T19:00:00+00:00,137.3,50.26,75.71,434.0,0.0,6.88,85.88,7.1,45.79,19,1,5,-0.9659258262890684,0.2588190451025203,0.4999999999999999,-0.8660254037844387
1746561600,2025-05-06T20:00:00+00:00,135.7,49.6,73.45,427.18,0.0,6.66,78.73,6.05,49.31,20,1,5,-0.8660254037844386,0.5000000000000001,0.4999999999999999,-0.8660254037844387
1746565200,2025-05-06T21:00:00+00:00,135.2,49.37,72.58,429.27,0.0,6.54,71.13,4.89,54.19,21,1,5,-0.7071067811865477,0.7071067811865474,0.4999999999999999,-0.8660254037844387
1746568800,2025-05-06T22:00:00+00:00,135.3,49.42,72.38,432.46,0.0,6.4,64.61,4.0,58.27,22,1,5,-0.5000000000000004,0.8660254037844384,0.4999999999999999,-0.8660254037844387
1746572400,2025-05-06T23:00:00+00:00,136.3,49.83,72.52,435.71,0.0,6.16,60.89,3.49,60.37,23,1,5,-0.2588190451025215,0.965925826289068,0.4999999999999999,-0.8660254037844387
1746576000,2025-05-07T00:00:00+00:00,138.0,50.51,72.67,437.59,0.0,5.9,59.08,3.2,59.7,0,2,5,0.0,1.0,0.4999999999999999,-0.8660254037844387
1746579600,2025-05-07T01:00:00+00:00,136.1,49.74,70.94,438.19,0.0,5.86,56.31,2.98,59.91,1,2,5,0.2588190451025207,0.9659258262890684,0.4999999999999999,-0.8660254037844387
1746583200,2025-05-07T02:00:00+00:00,131.3,47.79,68.65,460.14,0.21,6.63,52.98,2.93,61.76,2,2,5,0.4999999999999999,0.8660254037844387,0.4999999999999999,-0.8660254037844387
1746586800,2025-05-07T03:00:00+00:00,128.1,46.5,67.46,488.3,0.85,7.0,58.98,3.3,60.85,3,2,5,0.7071067811865476,0.7071067811865476,0.4999999999999999,-0.8660254037844387
1746590400,2025-05-07T04:00:00+00:00,128.1,46.49,66.55,461.84,0.7,5.51,92.64,6.23,49.84,4,2,5,0.8660254037844386,0.5000000000000001,0.4999999999999999,-0.8660254037844387
1746594000,2025-05-07T05:00:00+00:00,137.9,50.47,69.14,455.28,0.48,4.31,124.05,8.33,44.27,5,2,5,0.9659258262890684,0.2588190451025207,0.4999999999999999,-0.8660254037844387
1746597600,2025-05-07T06:00:00+00:00,152.8,58.01,75.44,453.8,0.33,3.49,152.88,9.63,42.04,6,2,5,1.0,6.123233995736766e-17,0.4999999999999999,-0.8660254037844387
1746601200,2025-05-07T07:00:00+00:00,132.8,48.43,62.24,395.08,0.18,2.25,164.87,8.13,24.09,7,2,5,0.9659258262890684,-0.2588190451025206,0.4999999999999999,-0.8660254037844387
1746604800,2025-05-07T08:00:00+00:00,115.4,41.35,54.17,369.27,0.11,1.9,158.69,5.57,19.27,8,2,5,0.8660254037844387,-0.4999999999999998,0.4999999999999999,-0.8660254037844387
1746608400,2025-05-07T09:00:00+00:00,112.0,39.96,52.91,365.9,0.07,1.99,156.1,4.93,18.55,9,2,5,0.7071067811865476,-0.7071067811865475,0.4999999999999999,-0.8660254037844387
1746612000,2025-05-07T10:00:00+00:00,111.5,39.75,52.63,369.8,0.07,2.2,155.34,4.74,18.7,10,2,5,0.4999999999999999,-0.8660254037844387,0.4999999999999999,-0.8660254037844387
1746615600,2025-05-07T11:00:00+00:00,112.9,40.35,52.85,379.99,0.09,2.54,156.98,4.71,19.48,11,2,5,0.258819045102521,-0.9659258262890682,0.4999999999999999,-0.8660254037844387
1746619200,2025-05-07T12:00:00+00:00,113.7,40.66,52.55,396.54,0.09,3.14,158.48,4.77,20.6,12,2,5,1.2246467991473532e-16,-1.0,0.4999999999999999,-0.8660254037844387
1746622800,2025-05-07T13:00:00+00:00,115.3,41.3,53.0,437.21,0.05,5.25,148.61,4.9,26.06,13,2,5,-0.2588190451025208,-0.9659258262890684,0.4999999999999999,-0.8660254037844387
1746626400,2025-05-07T14:00:00+00:00,119.0,42.81,55.07,491.91,0.0,7.47,133.44,5.06,33.99,14,2,5,-0.4999999999999997,-0.8660254037844388,0.4999999999999999,-0.8660254037844387
1746630000,2025-05-07T15:00:00+00:00,122.4,44.19,57.21,537.88,0.0,8.49,122.49,5.19,41.28,15,2,5,-0.7071067811865471,-0.7071067811865479,0.4999999999999999,-0.8660254037844387
1746633600,2025-05-07T16:00:00+00:00,122.8,44.35,57.67,561.05,0.0,8.63,114.78,5.32,47.74,16,2,5,-0.8660254037844385,-0.5000000000000004,0.4999999999999999,-0.8660254037844387
1746637200,2025-05-07T17:00:00+00:00,122.7,44.32,57.95,569.66,0.0,8.26,110.79,5.66,53.0,17,2,5,-0.9659258262890684,-0.2588190451025206,0.4999999999999999,-0.8660254037844387
1746640800,2025-05-07T18:00:00+00:00,121.7,43.91,57.69,564.34,0.0,7.63,108.37,6.24,56.74,18,2,5,-1.0,-1.8369701987210287e-16,0.4999999999999999,-0.8660254037844387
1746644400,2025-05-07T19:00:00+00:00,119.1,42.86,56.23,531.17,0.0,6.51,107.45,6.99,56.2,19,2,5,-0.9659258262890684,0.2588190451025203,0.4999999999999999,-0.8660254037844387
1746648000,2025-05-07T20:00:00+00:00,118.8,42.74,56.03,519.64,0.0,6.12,100.72,6.77,57.95,20,2,5,-0.8660254037844386,0.5000000000000001,0.4999999999999999,-0.8660254037844387
1746651600,2025-05-07T21:00:00+00:00,120.1,43.25,56.72,510.82,0.0,5.78,93.16,6.12,60.32,21,2,5,-0.7071067811865477,0.7071067811865474,0.4999999999999999,-0.8660254037844387
1746655200,2025-05-07T22:00:00+00:00,121.4,43.78,57.47,505.09,0.0,5.57,85.44,5.18,62.29,22,2,5,-0.5000000000000004,0.8660254037844384,0.4999999999999999,-0.8660254037844387
1746658800,2025-05-07T23:00:00+00:00,123.6,44.66,58.73,507.63,0.0,5.56,78.07,4.21,64.74,23,2,5,-0.2588190451025215,0.965925826289068,0.4999999999999999,-0.8660254037844387
1746662400,2025-05-08T00:00:00+00:00,126.3,45.78,60.38,511.2,0.0,5.7,71.26,3.38,67.04,0,3,5,0.0,1.0,0.4999999999999999,-0.8660254037844387
1746666000,2025-05-08T01:00:00+00:00,126.3,45.79,61.0,516.9,0.0,6.08,64.44,2.8,68.49,1,3,5,0.2588190451025207,0.9659258262890684,0.4999999999999999,-0.8660254037844387
1746669600,2025-05-08T02:00:00+00:00,124.7,45.13,62.11,539.68,0.19,7.14,60.1,2.78,68.16,2,3,5,0.4999999999999999,0.8660254037844387,0.4999999999999999,-0.8660254037844387
1746673200,2025-05-08T03:00:00+00:00,124.6,45.09,65.05,563.91,0.73,7.77,67.24,3.23,65.71,3,3,5,0.7071067811865476,0.7071067811865476,0.4999999999999999,-0.8660254037844387
1746676800,2025-05-08T04:00:00+00:00,120.5,43.42,69.71,477.31,0.5,5.4,109.54,6.72,49.86,4,3,5,0.8660254037844386,0.5000000000000001,0.4999999999999999,-0.8660254037844387
1746680400,2025-05-08T05:00:00+00:00,119.5,43.0,69.1,445.52,0.33,4.12,135.6,7.95,39.64,5,3,5,0.9659258262890684,0.2588190451025207,0.4999999999999999,-0.8660254037844387
1746684000,2025-05-08T06:00:00+00:00,120.2,43.28,66.26,425.71,0.2,3.27,154.86,8.05,33.36,6,3,5,1.0,6.123233995736766e-17,0.4999999999999999,-0.8660254037844387
1746687600,2025-05-08T07:00:00+00:00,105.0,37.11,51.25,376.98,0.11,2.21,169.92,7.15,20.94,7,3,5,0.9659258262890684,-0.2588190451025206,0.4999999999999999,-0.8660254037844387
1746691200,2025-05-08T08:00:00+00:00,95.0,32.73,42.08,364.9,0.07,1.91,166.89,5.2,17.48,8,3,5,0.8660254037844387,-0.4999999999999998,0.4999999999999999,-0.8660254037844387
